"SAMPLE_NUMBER","LOGIN_DATE","PRODUCT","PRODUCT_GRADE","X_CLIENT_CODE","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","DATE_STARTED","REPLICATE_COUNT","ORIGINAL_SAMPLE","TEXT_ID","REPORTABLE","DESCRIPTION","STATUS","CUSTOMER","PROJECT"
6383728,"09/07/2014 03:10:18 PM","PET_FOOD","WETPETFD","14-1540 CAT 531","ASHS040493","Ash @ 550°C","G_P_100G","2.0714799935","16/07/2014 09:54:29 AM",1,6383728,"14JUL14/6383728",TRUE,"14-1540 CAT 531 Item Number :  43560161 Batch Number :  41890315V2","A","N8","DTS1453304"
6383731,"09/07/2014 03:10:33 PM","PET_FOOD","WETPETFD","14-1541 CAT 530","ASHS040493","Ash @ 550°C","G_P_100G","2.1632758177","16/07/2014 09:54:29 AM",1,6383731,"14JUL14/6383731",TRUE,"14-1541 CAT 530 Item Number :  43558371 Batch Number :  41860315V1","A","N8","DTS1453304"
6383733,"09/07/2014 03:10:45 PM","PET_FOOD","WETPETFD","14-1542 CAT 537","ASHS040493","Ash @ 550°C","G_P_100G","2.5343504435","16/07/2014 09:54:29 AM",1,6383733,"14JUL14/6383733",TRUE,"14-1542 CAT 537 Item Number :  43560155 Batch Number :  41900315V1","A","N8","DTS1453304"
6384400,"09/07/2014 05:21:55 PM","CEREAL_PRD","CAKE","A14/3666-1 LAMINGTON ROLL CREAM & RASP JAM","ASHS040493","Ash @ 550°C","G_P_100G","1.1772112055","11/07/2014 08:25:47 PM",1,6384400,"09JUL14/6384400",TRUE,"","A","AAAN","DTS1453347"
6384420,"09/07/2014 05:26:44 PM","CEREAL_PRD","CAKE","A14/3704/1 CLASSIC PUDDING","ASHS040493","Ash @ 550°C","G_P_100G","1.313390066","11/07/2014 08:25:48 PM",1,6384419,"09JUL14/6384420",TRUE,"","A","AAAN","DTS1453349"
6384928,"10/07/2014 07:59:34 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.3039539121","10/07/2014 08:09:04 PM",1,6384928,"QC-IRM001A-6384928",TRUE,"In house standard reference material (batch analysis)","E","",""
6384930,"10/07/2014 08:00:32 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2932952643","10/07/2014 08:09:17 PM",1,6384930,"QC-IRM001A-6384930",TRUE,"In house standard reference material (batch analysis)","E","",""
6385018,"10/07/2014 08:26:24 AM","MEAT_PROD","NONE","REF No: #196 ALDI CHAMPAGNE SCAN FLOUR","ASHS040493","Ash @ 550°C","G_P_100G","4.6160674656","14/07/2014 05:45:40 PM",1,6385018,"10JUL14/6385018",TRUE,"","A","RIDDER","DTS1453405"
6385195,"10/07/2014 09:06:04 AM","MEAT_PROD","NONE","76521 (START, MIDDLE, END) 9/07/14","ASHS040493","Ash @ 550°C","G_P_100G","2.7042754938","14/07/2014 05:45:41 PM",1,6385195,"10JUL14/6385195",TRUE,"76521 (START, MIDDLE, END) 09/07","A","COMGROUP","DTSQ1411671"
6385614,"10/07/2014 10:10:14 AM","CEREAL_PRD","NONE","Test 937:  Burger King Rosemary Flatbread Oval (Day 1)","ASHS040493","Ash @ 550°C","G_P_100G","2.3018937305","16/07/2014 09:54:28 AM",1,6385614,"10JUL14/6385614",TRUE,"Test 937:  Burger King Rosemary Flatbread Oval (Day 1) DOM : 7/9/2014 Batch :  9/07/15","A","GRUM","DTS1453441"
6385651,"10/07/2014 10:12:48 AM","CEREAL_PRD","NONE","Test 940:  Burger King Rosemary Tomato Flatbread Square (Day 1)","ASHS040493","Ash @ 550°C","G_P_100G","2.4723277046","16/07/2014 09:54:28 AM",1,6385651,"10JUL14/6385651",TRUE,"Test 940:  Burger King Rosemary Tomato Flatbread Square (Day 1) DOM : 7/9/2014 Batch :  9/07/15","A","GRUM","DTS1453443"
6385660,"10/07/2014 10:13:55 AM","PET_FOOD","WETPETFD","2014003315","ASHS040493","Ash @ 550°C","G_P_100G","1.9085360299","16/07/2014 09:54:28 AM",1,6385660,"10JUL14/6385660",TRUE,"2014003315 UBD :  Composite 7","A","U4","DTS1453444"
6385661,"10/07/2014 10:14:10 AM","PET_FOOD","WETPETFD","2014003316","ASHS040493","Ash @ 550°C","G_P_100G","1.4799053243","16/07/2014 09:54:28 AM",1,6385661,"10JUL14/6385661",TRUE,"2014003316 UBD :  Composite 7","A","U4","DTS1453444"
6385701,"10/07/2014 10:21:49 AM","MISC_PDR","COFFEE CRE","1. COFFEE WHITNER (COLES SMART BUY) BEVERAGE WHITENER 35 BULK - KERRY KREEM BATCH 82","ASHS040493","Ash @ 550°C","G_P_100G","3.3668816726","11/07/2014 08:25:40 PM",1,6385701,"10JUL14/6385701",TRUE,"","A","JHW","DTS1453450"
6386224,"10/07/2014 11:20:45 AM","CEREAL_PRD","NONE","Home Brand 8"" Tortillas (2301)","ASHS040493","Ash @ 550°C","G_P_100G","2.0859140859","17/07/2014 05:09:17 PM",1,6386224,"10JUL14/6386224",TRUE,"Home Brand 8"" Tortillas (2301) DOM : 10/7/2014 Batch :  06/4/15 09:14L4, 09:14L4, 09:15L4","A","GRUM","DTS1453497"
6386265,"10/07/2014 11:23:15 AM","CEREAL_PRD","NONE","Select Jumbo 10"" Tortillas (2273)","ASHS040493","Ash @ 550°C","G_P_100G","2.111971544","16/07/2014 09:54:29 AM",1,6386265,"10JUL14/6386265",TRUE,"Select Jumbo 10"" Tortillas (2273) DOM : 04/07/2014 Batch :  31/03/15 20:03L2, 21:10L2, 22:20L2","A","GRUM","DTS1453501"
6386939,"10/07/2014 12:53:58 PM","PET_FOOD","CANNEDPF","FRISKIES SAMPLES DATE: 02-07-2014","ASHS040493","Ash @ 550°C","G_P_100G","2.1002386635","14/07/2014 05:45:38 PM",1,6386939,"10JUL14/6386939",TRUE,"14-1434 PRODUCT: 43560160 FRISKIES LOAF WITH OCEAN FISH 85gm (CAT 532) X10, BATCH No: 41810315V1, COMPOSITE TESTING","A","N8","DTS1453585"
6386940,"10/07/2014 12:54:02 PM","PET_FOOD","CANNEDPF","FRISKIES SAMPLES DATE: 02-07-2014","ASHS040493","Ash @ 550°C","G_P_100G","2.1542990735","11/07/2014 08:25:39 PM",1,6386940,"10JUL14/6386940",TRUE,"14-1439 PRODUCT: 43560156 FRISKIES MINCE CHICKEN IN GRAVY 85gm (CAT 536) X10, BATCH No: 41820315V1, COMPOSITE TESTING","A","N8","DTS1453585"
6386941,"10/07/2014 12:54:06 PM","PET_FOOD","CANNEDPF","FRISKIES SAMPLES DATE: 02-07-2014","ASHS040493","Ash @ 550°C","G_P_100G","1.8184351703","11/07/2014 08:25:40 PM",1,6386941,"10JUL14/6386941",TRUE,"14-1447 PRODUCT: 43560159 FRISKIES MINCE TURKEY 85gm (CAT 533) X10, BATCH No: 41820315V1, COMPOSITE TESTING","A","N8","DTS1453585"
6387674,"10/07/2014 03:18:38 PM","MEATP_RAW","NONE","07/07/2014 MDM 90003","ASHS040493","Ash @ 550°C","G_P_100G","0.9150292913","16/07/2014 09:54:29 AM",1,6387674,"10JUL14/6387674",TRUE,"","A","BAIHANW","DTS1453655"
6388127,"10/07/2014 05:25:37 PM","MISC_FOOD","CAKES","COOKIES & CREAM, RED VELVET & STICKY DATE CUPCAKES","ASHS040493","Ash @ 550°C","G_P_100G","1.1348371856","14/07/2014 05:45:46 PM",1,6388119,"10JUL14/6388127",TRUE,"1. COOKIES & CREAM","A","BERNARDS","DTS1453707"
6388128,"10/07/2014 05:26:01 PM","MISC_FOOD","CAKES","COOKIES & CREAM, RED VELVET & STICKY DATE CUPCAKES","ASHS040493","Ash @ 550°C","G_P_100G","1.2860830791","14/07/2014 05:45:46 PM",1,6388120,"10JUL14/6388128",TRUE,"2. RED VELVET","A","BERNARDS","DTS1453707"
6388129,"10/07/2014 05:26:49 PM","MISC_FOOD","CAKES","COOKIES & CREAM, RED VELVET & STICKY DATE CUPCAKES","ASHS040493","Ash @ 550°C","G_P_100G","1.0469673042","14/07/2014 05:45:47 PM",1,6388121,"10JUL14/6388129",TRUE,"3. STICKEY DATE","A","BERNARDS","DTS1453707"
6388472,"11/07/2014 06:57:24 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.3324032367","11/07/2014 08:25:38 PM",1,6388472,"QC-IRM001A-6388472",TRUE,"In house standard reference material (batch analysis)","E","",""
6388482,"11/07/2014 07:03:29 AM","QC","DUPLICATE","","ASHS040493","Ash @ 550°C","G_P_100G","15.717525105","11/07/2014 08:25:42 PM",1,6373539,"QC-DUPLICATE(6373539)-6388482",TRUE,"Duplicate QC sample","R","",""
6388483,"11/07/2014 07:03:51 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.3153309418","11/07/2014 08:25:48 PM",1,6388483,"QC-IRM001A-6388483",TRUE,"In house standard reference material (batch analysis)","E","",""
6389207,"11/07/2014 10:04:03 AM","CEREAL_PRD","NONE","Test 795R3: Garlic & Herbs 10"" Super Soft (Day 1)","ASHS040493","Ash @ 550°C","G_P_100G","2.6761886863","16/07/2014 09:54:29 AM",1,6389207,"11JUL14/6389207",TRUE,"Test 795R3: Garlic & Herbs 10"" Super Soft (Day 1) DOM : 10/7/2014 Batch :  8/10/14","A","GRUM","DTS1453803"
6389798,"11/07/2014 11:28:41 AM","MEAT_PROD","HAM","14070191 & 14070192 BLACK FOREST HAM #1 & #2","ASHS040493","Ash @ 550°C","G_P_100G","5.0918241688","14/07/2014 05:45:48 PM",1,6389798,"11JUL14/6389798",TRUE,"14070191 BLACK FOREST HAM #1","A","SAALS","DTS1453890"
6389815,"11/07/2014 11:29:18 AM","MEAT_PROD","HAM","14070191 & 14070192 BLACK FOREST HAM #1 & #2","ASHS040493","Ash @ 550°C","G_P_100G","4.703259658","14/07/2014 05:45:49 PM",1,6389815,"11JUL14/6389815",TRUE,"14070192 BLACK FOREST HAM #2","A","SAALS","DTS1453890"
6390680,"11/07/2014 01:30:58 PM","MEAT_PROD","BEEF","REF No. #197 PKD ON DATE: 10.07.14 USE BY DATE: 28.08.14 BATCH No: 188191 SELECT ROAST BEEF","ASHS040493","Ash @ 550°C","G_P_100G","3.7073266165","14/07/2014 05:45:49 PM",1,6390680,"11JUL14/6390680",TRUE,"","A","RIDDER","DTS1453982"
6390942,"11/07/2014 01:57:32 PM","MISC_FOOD","MISCFRID","ET 666 MANGO PREP","ASHS040493","Ash @ 550°C","G_P_100G","0.1408010013","14/07/2014 05:45:50 PM",1,6390942,"11JUL14/6390942",TRUE,"","A","BEAD","DTS1454008"
6391045,"11/07/2014 02:24:32 PM","CEREAL_PRD","CRACKER","1. ORGANIC WAFER CRACKERS (RECORG), BB 11 JUL 15 A4 & 2. RICE THINS (RECRNAT), BB 04 JUL 15 B4","ASHS040493","Ash @ 550°C","G_P_100G","2.1174371118","16/07/2014 07:38:04 PM",1,6391045,"11JUL14/6391045",TRUE,"1. ORGANIC WAFER CRACKERS (RECORG), BB 11 JUL 15 A4","A","WPFPL","DTS1454026"
6391046,"11/07/2014 02:24:39 PM","CEREAL_PRD","CRACKER","1. ORGANIC WAFER CRACKERS (RECORG), BB 11 JUL 15 A4 & 2. RICE THINS (RECRNAT), BB 04 JUL 15 B4","ASHS040493","Ash @ 550°C","G_P_100G","2.2822955905","16/07/2014 07:38:06 PM",1,6391046,"11JUL14/6391046",TRUE,"2. RICE THINS (RECRNAT), BB 04 JUL 15 B4","A","WPFPL","DTS1454026"
6391240,"11/07/2014 03:14:24 PM","MISC_FOOD","MISCFOOD","10804 CHICKEN & PRAWN MINI DIM SIMS TRIAL, BB 26/06/2015","ASHS040493","Ash @ 550°C","G_P_100G","1.9937380063","14/07/2014 05:45:51 PM",1,6391240,"11JUL14/6391240",TRUE,"","A","MARA","DTS1454049"
6391269,"11/07/2014 03:17:37 PM","MISC_FOOD","WHBDS","10805 HOME BRAND DIM SIMS, BB 08/07/2015","ASHS040493","Ash @ 550°C","G_P_100G","1.6803205167","16/07/2014 09:54:28 AM",1,6391269,"11JUL14/6391269",TRUE,"","A","MARA","DTS1454053"
6391307,"11/07/2014 03:22:34 PM","MISC_FOOD","MMPS6","10806 MARATHON MINI SPINACH & FETA PASTIZZI, BB 2/7/2015","ASHS040493","Ash @ 550°C","G_P_100G","1.3537063546","16/07/2014 09:54:28 AM",1,6391307,"11JUL14/6391307",TRUE,"","A","MARA","DTS1454056"
6391358,"11/07/2014 03:37:23 PM","MISC_FOOD","MPS6","10807 MARATHON SPINACH & FETA PASTIZZI, BB 02/7/2015","ASHS040493","Ash @ 550°C","G_P_100G","1.3569381388","16/07/2014 09:54:28 AM",1,6391358,"11JUL14/6391358",TRUE,"","A","MARA","DTS1454068"
6391774,"11/07/2014 05:13:54 PM","YOGHURT","YOGHURT","1.8Lt TUB OF MILFINA WILDBERRY & MILFINA MANGO FROZEN YOGHURT","ASHS040493","Ash @ 550°C","G_P_100G","0.7284426503","14/07/2014 05:45:41 PM",1,6391774,"11JUL14/6391774",TRUE,"1.8Lt TUB OF MILFINA WILDBERRY FROZEN YOGHURT BB 01.01.16","A","626","DTS1454119"
6391775,"11/07/2014 05:14:03 PM","YOGHURT","YOGHURT","1.8Lt TUB OF MILFINA WILDBERRY & MILFINA MANGO FROZEN YOGHURT","ASHS040493","Ash @ 550°C","G_P_100G","0.7747524752","14/07/2014 05:45:43 PM",1,6391775,"11JUL14/6391775",TRUE,"1.8Lt TUB OF MILFINA MANGO FROZEN YOGHURT BB 01.01.16","A","626","DTS1454119"
6391841,"11/07/2014 05:22:15 PM","YOGHURT","YOGHURT","BULLA CRUNCH CARAMEL, STRAWBERRY HONEYCOMB","ASHS040493","Ash @ 550°C","G_P_100G","0.7082397651","14/07/2014 05:45:44 PM",1,6391841,"11JUL14/6391841",TRUE,"","A","626","DTS1454135"
6393874,"14/07/2014 06:43:06 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2784743992","14/07/2014 05:45:37 PM",1,6393874,"QC-IRM001A-6393874",TRUE,"In house standard reference material (batch analysis)","E","",""
6393876,"14/07/2014 06:44:14 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.2326804498","14/07/2014 02:31:42 PM",1,6393876,"QC-IRM001A-6393876",TRUE,"In house standard reference material (batch analysis)","E","",""
6394742,"14/07/2014 11:00:09 AM","QC","DUPLICATE","","ASHS040493","Ash @ 550°C","G_P_100G","22.193110141","14/07/2014 02:31:42 PM",1,6373539,"QC-DUPLICATE(6373539)-6394742",TRUE,"Duplicate QC sample","R","",""
6394904,"14/07/2014 12:11:51 PM","PET_FOOD","WETPETFD","2014003338","ASHS040493","Ash @ 550°C","G_P_100G","0.9504286247","16/07/2014 07:38:13 PM",1,6394904,"14JUL14/6394904",TRUE,"2014003338","A","U4","DTS1454343"
6394908,"14/07/2014 12:12:14 PM","PET_FOOD","WETPETFD","2014003339","ASHS040493","Ash @ 550°C","G_P_100G","0.7937181664","16/07/2014 07:38:13 PM",1,6394908,"14JUL14/6394908",TRUE,"2014003339","A","U4","DTS1454343"
6395085,"14/07/2014 12:42:08 PM","MISC_FOOD","CONC","CLEAR PEAR CONCENTRATE & CLEAR APPLE CONCENTRATE","ASHS040493","Ash @ 550°C","G_P_100G","2.5079900568","16/07/2014 07:38:07 PM",1,6395085,"14JUL14/6395085",TRUE,"CLEAR PEAR CONCENTRATE 060614/2","A","LANGTECH","DTS1454354"
6395086,"14/07/2014 12:42:15 PM","MISC_FOOD","CONC","CLEAR PEAR CONCENTRATE & CLEAR APPLE CONCENTRATE","ASHS040493","Ash @ 550°C","G_P_100G","1.753537308","16/07/2014 07:38:07 PM",1,6395086,"14JUL14/6395086",TRUE,"CLEAR APPLE CONCENTRATE 220514/02","A","LANGTECH","DTS1454354"
6395087,"14/07/2014 12:43:18 PM","LIQ_MILK","LM","TETRA PACK ALMOND MILK SAMPLES","ASHS040493","Ash @ 550°C","G_P_100G","0.287804878","17/07/2014 05:09:15 PM",1,6395087,"15JUL14/6395087",TRUE,"PD-13294A TETRA PACK ALMOND MILK 250ml","A","V18","DTS1454353"
6395136,"14/07/2014 12:51:04 PM","FRUIT","PUREE","APPLE PASTE 20 BRIX TRIAL","ASHS040493","Ash @ 550°C","G_P_100G","1.4046461372","16/07/2014 07:38:09 PM",1,6395136,"14JUL14/6395136",TRUE,"","A","LANGTECH","DTS1454355"
6396038,"15/07/2014 06:55:57 AM","VEGETABLE","NONE","A00295055 SLICED JALAPENOS (RIVERINA FOODS) COMPOSITE OF 12","ASHS040493","Ash @ 550°C","G_P_100G","4.8359073359","16/07/2014 07:38:09 PM",1,6396038,"15JUL14/6396038",TRUE,"","A","SUBWAY","DTS1454431"
6396065,"15/07/2014 07:12:23 AM","MEAT_PROD","CHICKEN","#198 SELECT PLAIN CHICKEN","ASHS040493","Ash @ 550°C","G_P_100G","3.9750307264","16/07/2014 07:38:10 PM",1,6396065,"15JUL14/6396065",TRUE,"","A","RIDDER","DTS1454433"
6396075,"15/07/2014 07:20:14 AM","MEAT_PROD","PASTRAMI","#199 SELECT PASTRAMI","ASHS040493","Ash @ 550°C","G_P_100G","5.6303511602","16/07/2014 07:38:11 PM",1,6396075,"15JUL14/6396075",TRUE,"","A","RIDDER","DTS1454435"
6396100,"15/07/2014 07:32:21 AM","MEAT_PROD","HAM","#200 SELECT ENGLISH HAM","ASHS040493","Ash @ 550°C","G_P_100G","3.6291638563","16/07/2014 07:38:12 PM",1,6396100,"15JUL14/6396100",TRUE,"","A","RIDDER","DTS1454444"
6396291,"15/07/2014 08:38:41 AM","CEREAL_PRD","BREAD","A14/3795-1 & A14/3796-1","ASHS040493","Ash @ 550°C","G_P_100G","1.7807296179","16/07/2014 07:38:15 PM",1,6396291,"15JUL14/6396291",TRUE,"A14/3795-1 W/MEAL & PUMPKIN BREAD","A","AAAN","DTS1454455"
6396298,"15/07/2014 08:39:35 AM","CEREAL_PRD","BREAD","A14/3795-1 & A14/3796-1","ASHS040493","Ash @ 550°C","G_P_100G","1.6039737155","16/07/2014 07:38:16 PM",1,6396298,"15JUL14/6396298",TRUE,"A14/3796-1 WHITE, OAT & SUNFLOWER BREAD","A","AAAN","DTS1454455"
6396904,"15/07/2014 10:25:26 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.3082179779","16/07/2014 09:54:28 AM",1,6396904,"QC-IRM001A-6396904",TRUE,"In house standard reference material (batch analysis)","A","",""
6396955,"15/07/2014 10:31:50 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.3145787882","16/07/2014 09:54:29 AM",1,6396955,"QC-IRM001A-6396955",TRUE,"In house standard reference material (batch analysis)","A","",""
6396959,"15/07/2014 10:32:04 AM","QC","DUPLICATE","","ASHS040493","Ash @ 550°C","G_P_100G","2.9829318871","16/07/2014 09:54:28 AM",1,6373539,"QC-DUPLICATE(6373539)-6396959",TRUE,"Duplicate QC sample","A","",""
6397403,"15/07/2014 11:32:08 AM","MEATP_RAW","NONE","PLU 8802 - STICKY BBQ PORK RIBS BBD: 21/07/2014 COMPOSITE OF 3","ASHS040493","Ash @ 550°C","G_P_100G","1.5283234848","19/07/2014 09:51:55 AM",2,6397403,"15JUL14/6397403",TRUE,"","A","SRS","DTS1454585"
6397403,"15/07/2014 11:32:08 AM","MEATP_RAW","NONE","PLU 8802 - STICKY BBQ PORK RIBS BBD: 21/07/2014 COMPOSITE OF 3","ASHS040493","Ash @ 550°C","G_P_100G","1.5072790549","17/07/2014 05:09:20 PM",1,6397403,"15JUL14/6397403",TRUE,"","R","SRS","DTS1454585"
6397473,"15/07/2014 11:55:09 AM","FRUIT","PEACH","CN-RK-V1 DICED PEACH WITH SWEETENER BATCH:V2CE967-12","ASHS040493","Ash @ 550°C","G_P_100G","0.9646032545e-1","17/07/2014 05:09:14 PM",1,6397473,"15JUL14/6397473",TRUE,"","A","INTMAR","DTS1454597"
6397910,"15/07/2014 01:35:29 PM","MISC_FOOD","MDSB6X5","10809 MARATHON BEEF MINI DIM SIMS BB 11/07/2015","ASHS040493","Ash @ 550°C","G_P_100G","1.9763346593","17/07/2014 05:09:21 PM",1,6397910,"15JUL14/6397910",TRUE,"","A","MARA","DTS1454661"
6398148,"15/07/2014 02:28:57 PM","NUTS","PEANUTS","#4 W/W BOILED PEANUTS (KERNEL ONLY) 15/07/14","ASHS040493","Ash @ 550°C","G_P_100G","4.0088684936","17/07/2014 05:09:21 PM",1,6398148,"15JUL14/6398148",TRUE,"","A","TOOPEANUTP","DTSQ1411906"
6398209,"15/07/2014 02:38:35 PM","NUTS","PEANUTS","#4A W/W RAW PEANUTS (KERNEL ONLY) 15/07/14","ASHS040493","Ash @ 550°C","G_P_100G","2.1331153146","17/07/2014 05:09:23 PM",1,6398209,"15JUL14/6398209",TRUE,"","A","TOOPEANUTP","DTSQ1411907"
6398224,"15/07/2014 02:45:30 PM","MISC_PROD","MISCDRY","FREEZE DRIED HAEMOGLOBIN BATCH: 104","ASHS040493","Ash @ 550°C","G_P_100G","2.7159331607","17/07/2014 05:09:23 PM",1,6398224,"15JUL14/6398224",TRUE,"","A","B36","DTS1454708"
6398807,"15/07/2014 04:49:09 PM","PET_FOOD","WETPETFD","2014003355","ASHS040493","Ash @ 550°C","G_P_100G","2.2302725615","22/07/2014 08:32:27 AM",1,6398807,"16JUL14/6398807",TRUE,"2014003355 UBD :  Composite  10 trays","A","U4","DTS1454804"
6399557,"16/07/2014 06:35:26 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.300424282","16/07/2014 07:38:04 PM",1,6399557,"QC-IRM001A-6399557",TRUE,"In house standard reference material (batch analysis)","E","",""
6399558,"16/07/2014 06:36:27 AM","QC","SRM","","ASHS040493","Ash @ 550°C","G_P_100G","3.3314412959","16/07/2014 07:38:17 PM",1,6399558,"QC-IRM001A-6399558",TRUE,"In house standard reference material (batch analysis)","E","",""
6399711,"16/07/2014 07:52:07 AM","FATS_OILS","NONE","11/7/14 MEAL & TALLOW 50% MOMCHIPS, 50% FLOOR WASTE","ASHS040493","Ash @ 550°C","G_P_100G","42.280658638","22/07/2014 08:32:17 AM",1,6399711,"16JUL14/6399711",TRUE,"10/7/14 MEAL 50% MOMCHIPS, 50% FLOOR WASTE","A","COOL","DTS1454877"
6400428,"16/07/2014 09:52:55 AM","MEAT_PROD","NONE","SLAUGHTER DATE: 14/7/2014, BEST BEFORE: 14/7/2016, MDM 90003","ASHS040493","Ash @ 550°C","G_P_100G","1.008373098","17/07/2014 05:09:24 PM",1,6400428,"16JUL14/6400428",TRUE,"","A","BAIHANW","DTS1454961"
6400604,"16/07/2014 10:26:21 AM","MEAT_PROD","CHICKEN","SLAUGHTER DATE: 14/7/2014, USED BY: 21/7/2016, KFC WICKED WINGS","ASHS040493","Ash @ 550°C","G_P_100G","1.6643007489","17/07/2014 05:09:26 PM",1,6400604,"16JUL14/6400604",TRUE,"","A","BAIHANW","DTS1454981"
6401055,"16/07/2014 11:38:57 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.5353503107","24/07/2014 08:06:13 AM",1,6401055,"16JUL14/6401055",TRUE,"1. 45954 BE FF BROAD BEANS 500g-CP-BOILING BB: 01.06.16 03 166 2 17:19 1x500g","A","AUSIMC","DTS1455020"
6401078,"16/07/2014 11:40:56 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.8754514794","22/07/2014 08:32:22 AM",1,6401078,"16JUL14/6401078",TRUE,"2. 45954 BE FF BROAD BEANS 500g-CP-MICROWAVE BB: 01.06.16 03 166 2 17:19 1x500g","A","AUSIMC","DTS1455020"
6401080,"16/07/2014 11:41:00 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.4961892664","19/07/2014 09:51:38 AM",1,6401080,"16JUL14/6401080",TRUE,"3. 48525 BE FF BABY BEANS 500g-CP-BOILING BB: 010516 12 12 2 18:07 1x500g","A","AUSIMC","DTS1455020"
6401082,"16/07/2014 11:41:04 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.6506506507","19/07/2014 09:51:39 AM",1,6401082,"16JUL14/6401082",TRUE,"4. 48525 BE FF BABY BEANS 500g-CP-MICROWAVE BB: 010516 12 12 2 18:07 1x500g","A","AUSIMC","DTS1455020"
6401086,"16/07/2014 11:41:08 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.703174175","19/07/2014 09:51:40 AM",1,6401086,"16JUL14/6401086",TRUE,"5. 40812 BE FF SUPERSWEET CORN COBS 1KG-CP-BOILING BB: 010516, 17:42 12 12 2 1x1kg","A","AUSIMC","DTS1455020"
6401091,"16/07/2014 11:41:12 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.8653079813","19/07/2014 09:51:42 AM",1,6401091,"16JUL14/6401091",TRUE,"6. 40812 BE FF SUPERSWEET CORN COBS 1KG-CP-MICROWAVE BB: 010516, 17:42 12 12 2 1x1kg","A","AUSIMC","DTS1455020"
6401093,"16/07/2014 11:41:16 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.4110678068","19/07/2014 09:51:44 AM",1,6401093,"16JUL14/6401093",TRUE,"7. 41366 FF CORN KERNELS 1KG-CP-BOILING BB: 010516, 18:29 8 06 11 1x1kg","A","AUSIMC","DTS1455020"
6401095,"16/07/2014 11:41:20 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.6170149722","19/07/2014 09:51:45 AM",1,6401095,"16JUL14/6401095",TRUE,"8. 41366 FF CORN KERNELS 1KG-CP-MICROWAVE BB: 010516, 18:29 8 06 11 1x1kg","A","AUSIMC","DTS1455020"
6401097,"16/07/2014 11:41:24 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.4341010491","19/07/2014 09:51:47 AM",1,6401097,"16JUL14/6401097",TRUE,"9. 48521 BE FF BABY PEAS 1kg-CP-BOILING 01 05 16 12:47 28 166 3 1x1kg","A","AUSIMC","DTS1455020"
6401098,"16/07/2014 11:41:28 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.6583931599","19/07/2014 09:51:48 AM",1,6401098,"16JUL14/6401098",TRUE,"10. 48521 BE FF BABY PEAS 1kg-CP-MICROWAVE 01 05 16 12:47 28 166 3 1x1kg","A","AUSIMC","DTS1455020"
6401100,"16/07/2014 11:41:32 AM","VEGETABLE","FROZEN","NUTRITION ANALYSIS- BE FIELD FRESH FROZEN VEGETABLES","ASHS040493","Ash @ 550°C","G_P_100G","0.4231704375","19/07/2014 09:51:49 AM",1,6401100,"16JUL14/6401100",TRUE,"11. 40264 BE FF CHOPPED ONIONS 500g-MICROWAVE BB: 01 03 16, 22:16 17 12 3 1x500G","A","AUSIMC","DTS1455020"
